piece;date;journal;compte;libelle;debit;credit;code_tva;tiers;reference
BQ202500041;21/11/2025;BQ;511100;Encaissement FV202509-0049;4483,83;;NA;C0018;FV202509-0049
BQ202500041;21/11/2025;BQ;401100;BOUVET - reglement;;4483,83;NA;C0018;FV202509-0049
BQ202500204;21/11/2025;BQ;511100;Encaissement FV202510-0249;2661,22;;NA;C0004;FV202510-0249
BQ202500204;21/11/2025;BQ;401100;GIMENEZ S.A. - reglement;;2661,22;NA;C0004;FV202510-0249
BQ202500249;21/11/2025;BQ;441100;BOUTIN SARL - reglement;799,60;;NA;F0007;FA202510-0002
BQ202500249;21/11/2025;BQ;511100;Paiement FA202510-0002;;799,60;NA;F0007;FA202510-0002
VE202500237;21/11/2025;VE;401100;FISCHER - Prestation de services;1711,11;;NA;C0021;FV202511-0237
VE202500237;21/11/2025;VE;704000;Prestation de services;;1462,49;S17;C0021;FV202511-0237
VE202500237;21/11/2025;VE;461411;TVA collectee 17%;;248,62;NA;C0021;FV202511-0237
BQ202500015;22/11/2025;BQ;511100;Encaissement FV202511-0019;12656,81;;NA;C0008;FV202511-0019
BQ202500015;22/11/2025;BQ;401100;BOUTIN DUMAS ET FILS - reglement;;12656,81;NA;C0008;FV202511-0019
BQ202500093;22/11/2025;BQ;511100;Encaissement FV202510-0105;3349,36;;NA;C0022;FV202510-0105
BQ202500093;22/11/2025;BQ;401100;BRUNEAU S.A.S. - reglement;;3349,36;NA;C0022;FV202510-0105
BQ202500354;22/11/2025;BQ;441100;THIBAULT BOUCHET SARL - reglement;769,11;;NA;F0003;FA202510-0128
BQ202500354;22/11/2025;BQ;511100;Paiement FA202510-0128;;769,11;NA;F0003;FA202510-0128
BQ202500227;23/11/2025;BQ;511100;Encaissement FV202511-0277;3843,68;;NA;C0020;FV202511-0277
BQ202500227;23/11/2025;BQ;401100;LECLERCQ S.A.S. - reglement;;3843,68;NA;C0020;FV202511-0277
AC202500156;24/11/2025;AC;612000;Entretien et reparations;1700,04;;A17;F0002;FA202511-0156
AC202500156;24/11/2025;AC;421611;TVA deductible 17%;289,01;;NA;F0002;FA202511-0156
AC202500156;24/11/2025;AC;441100;ALVES - Entretien et reparations;;1989,05;NA;F0002;FA202511-0156
AC202500248;24/11/2025;AC;606000;Achat de marchandises;3938,43;;A17;F0013;FA202511-0248
AC202500248;24/11/2025;AC;421611;TVA deductible 17%;669,53;;NA;F0013;FA202511-0248
AC202500248;24/11/2025;AC;441100;FERRAND - Achat de marchandises;;4607,96;NA;F0013;FA202511-0248
BQ202500143;25/11/2025;BQ;511100;Encaissement FV202510-0165;2696,09;;NA;C0023;FV202510-0165
BQ202500143;25/11/2025;BQ;401100;COLLET - reglement;;2696,09;NA;C0023;FV202510-0165
BQ202500274;25/11/2025;BQ;441100;GRÉGOIRE - reglement;644,61;;NA;F0012;FA202511-0031
BQ202500274;25/11/2025;BQ;511100;Paiement FA202511-0031;;644,61;NA;F0012;FA202511-0031
OD202500011;25/11/2025;OD;621000;Salaires bruts 11/2025;22380,20;;NA;;PAIE-11
OD202500011;25/11/2025;OD;622000;Charges patronales 11/2025;2909,43;;NA;;PAIE-11
OD202500011;25/11/2025;OD;462000;Cotisations CCSS;;5706,96;NA;;PAIE-11
OD202500011;25/11/2025;OD;471000;Net a payer;;19582,67;NA;;PAIE-11
AC202500212;26/11/2025;AC;616100;Transport sur achats;479,58;;A17;F0001;FA202511-0212
AC202500212;26/11/2025;AC;421611;TVA deductible 17%;81,53;;NA;F0001;FA202511-0212
AC202500212;26/11/2025;AC;441100;MARQUES - Transport sur achats;;561,11;NA;F0001;FA202511-0212
BQ202500061;26/11/2025;BQ;511100;Encaissement FV202510-0071;4350,05;;NA;C0027;FV202510-0071
BQ202500061;26/11/2025;BQ;401100;JACQUOT ET FILS - reglement;;4350,05;NA;C0027;FV202510-0071
VE202500146;26/11/2025;VE;401100;JOLY S.A.R.L. - Produit annexe - taux intermediaire;2488,36;;NA;C0002;FV202511-0146
VE202500146;26/11/2025;VE;708000;Produit annexe - taux intermediaire;;2182,77;S14;C0002;FV202511-0146
VE202500146;26/11/2025;VE;461412;TVA collectee 14%;;305,59;NA;C0002;FV202511-0146
BQ202500285;27/11/2025;BQ;441100;BOURDON S.A.R.L. - reglement;724,12;;NA;F0004;FA202511-0044
BQ202500285;27/11/2025;BQ;511100;Paiement FA202511-0044;;724,12;NA;F0004;FA202511-0044
AC202500223;28/11/2025;AC;614300;Abonnements logiciels;1061,97;;A17;F0015;FA202511-0223
AC202500223;28/11/2025;AC;421611;TVA deductible 17%;180,53;;NA;F0015;FA202511-0223
AC202500223;28/11/2025;AC;441100;LEGRAND BOURDON ET FILS - Abonnements logiciels;;1242,50;NA;F0015;FA202511-0223
BQ202500385;28/11/2025;BQ;441100;GRÉGOIRE - reglement;712,13;;NA;F0012;FA202510-0167
BQ202500385;28/11/2025;BQ;511100;Paiement FA202510-0167;;712,13;NA;F0012;FA202510-0167
BQ202500464;28/11/2025;BQ;618000;Frais de tenue de compte;68,50;;NA;;BQ-FRAIS-11
BQ202500464;28/11/2025;BQ;511100;Frais bancaires;;68,50;NA;;BQ-FRAIS-11
BQ202500465;28/11/2025;BQ;192100;Remboursement emprunt - capital;1600,00;;NA;;EMP-11
BQ202500465;28/11/2025;BQ;655000;Interets de l'emprunt;206,67;;NA;;EMP-11
BQ202500465;28/11/2025;BQ;511100;Echeance emprunt;;1806,67;NA;;EMP-11
BQ202500488;28/11/2025;BQ;471000;Virement des salaires;19582,67;;NA;;PAIE-11
BQ202500488;28/11/2025;BQ;511100;Virement des salaires;;19582,67;NA;;PAIE-11
BQ202500489;28/11/2025;BQ;462000;Paiement CCSS;5706,96;;NA;;CCSS-11
BQ202500489;28/11/2025;BQ;511100;Paiement CCSS;;5706,96;NA;;CCSS-11
VE202500059;28/11/2025;VE;401100;CHEVALIER SARL - Vente de marchandises;18362,82;;NA;C0011;FV202511-0059
VE202500059;28/11/2025;VE;702000;Vente de marchandises;;15694,72;S17;C0011;FV202511-0059
VE202500059;28/11/2025;VE;461411;TVA collectee 17%;;2668,10;NA;C0011;FV202511-0059
VE202500067;28/11/2025;VE;401100;BRUNEAU S.A.S. - Vente de marchandises - taux reduit;3288,04;;NA;C0022;FV202511-0067
VE202500067;28/11/2025;VE;702000;Vente de marchandises - taux reduit;;3044,48;S8;C0022;FV202511-0067
VE202500067;28/11/2025;VE;461413;TVA collectee 8%;;243,56;NA;C0022;FV202511-0067
OD202500029;30/11/2025;OD;461413;Solde TVA collectee 11/2025;932,40;;NA;;TVA-11
OD202500029;30/11/2025;OD;461411;Solde TVA collectee 11/2025;14419,36;;NA;;TVA-11
OD202500029;30/11/2025;OD;461412;Solde TVA collectee 11/2025;305,59;;NA;;TVA-11
OD202500029;30/11/2025;OD;461414;Solde TVA collectee 11/2025;79,46;;NA;;TVA-11
OD202500029;30/11/2025;OD;421611;Solde TVA deductible 11/2025;;3895,47;NA;;TVA-11
OD202500029;30/11/2025;OD;421614;Solde TVA deductible 11/2025;;15,48;NA;;TVA-11
OD202500029;30/11/2025;OD;421613;Solde TVA deductible 11/2025;;320,13;NA;;TVA-11
OD202500029;30/11/2025;OD;461500;TVA due 11/2025;;11505,73;NA;;TVA-11
AC202500014;01/12/2025;AC;615000;Campagne de publicite;559,75;;A17;F0012;FA202512-0014
AC202500014;01/12/2025;AC;421611;TVA deductible 17%;95,16;;NA;F0012;FA202512-0014
AC202500014;01/12/2025;AC;441100;GRÉGOIRE - Campagne de publicite;;654,91;NA;F0012;FA202512-0014
AC202500052;01/12/2025;AC;616100;Transport sur achats;1194,15;;A17;F0004;FA202512-0052
AC202500052;01/12/2025;AC;421611;TVA deductible 17%;203,01;;NA;F0004;FA202512-0052
AC202500052;01/12/2025;AC;441100;BOURDON S.A.R.L. - Transport sur achats;;1397,16;NA;F0004;FA202512-0052
BQ202500009;01/12/2025;BQ;511100;Encaissement FV202510-0011;3162,53;;NA;C0017;FV202510-0011
BQ202500009;01/12/2025;BQ;401100;DIAZ PETITJEAN ET FILS - reglement;;3162,53;NA;C0017;FV202510-0011
BQ202500095;01/12/2025;BQ;511100;Encaissement FV202511-0107;3779,41;;NA;C0019;FV202511-0107
BQ202500095;01/12/2025;BQ;401100;LOUIS PAYET S.A. - reglement;;3779,41;NA;C0019;FV202511-0107
BQ202500393;02/12/2025;BQ;441100;ROCHE SARL - reglement;762,68;;NA;F0009;FA202511-0179
BQ202500393;02/12/2025;BQ;511100;Paiement FA202511-0179;;762,68;NA;F0009;FA202511-0179
BQ202500123;03/12/2025;BQ;511100;Encaissement FV202509-0142;2721,67;;NA;C0005;FV202509-0142
BQ202500123;03/12/2025;BQ;401100;BARTHELEMY S.A.S. - reglement;;2721,67;NA;C0005;FV202509-0142
BQ202500342;03/12/2025;BQ;441100;GUIBERT S.A. - reglement;150,70;;NA;F0011;FA202511-0113
BQ202500342;03/12/2025;BQ;511100;Paiement FA202511-0113;;150,70;NA;F0011;FA202511-0113
BQ202500394;03/12/2025;BQ;441100;DUVAL - reglement;225,12;;NA;F0008;FA202510-0180
BQ202500394;03/12/2025;BQ;511100;Paiement FA202510-0180;;225,12;NA;F0008;FA202510-0180
VE202500101;03/12/2025;VE;401100;REY - Vente de biens - taux super-reduit;3452,02;;NA;C0025;FV202512-0101
VE202500101;03/12/2025;VE;702000;Vente de biens - taux super-reduit;;3351,48;S3;C0025;FV202512-0101
VE202500101;03/12/2025;VE;461414;TVA collectee 3%;;100,54;NA;C0025;FV202512-0101
VE202500172;03/12/2025;VE;401100;BRUNEAU S.A.S. - Prestation de services;6745,72;;NA;C0022;FV202512-0172
VE202500172;03/12/2025;VE;704000;Prestation de services;;5765,57;S17;C0022;FV202512-0172
VE202500172;03/12/2025;VE;461411;TVA collectee 17%;;980,15;NA;C0022;FV202512-0172
AC202500081;04/12/2025;AC;611000;Loyer du mois;3200,00;;A0;F0008;FA202512-0081
AC202500081;04/12/2025;AC;441100;DUVAL - Loyer du mois;;3200,00;NA;F0008;FA202512-0081
AC202500111;04/12/2025;AC;616200;Frais de restaurant;353,89;;A3;F0011;FA202512-0111
AC202500111;04/12/2025;AC;421614;TVA deductible 3%;10,62;;NA;F0011;FA202512-0111
AC202500111;04/12/2025;AC;441100;GUIBERT S.A. - Frais de restaurant;;364,51;NA;F0011;FA202512-0111
AC202500213;04/12/2025;AC;606000;Achat de marchandises - taux reduit;5496,97;;A8;F0012;FA202512-0213
AC202500213;04/12/2025;AC;421613;TVA deductible 8%;439,76;;NA;F0012;FA202512-0213
AC202500213;04/12/2025;AC;441100;GRÉGOIRE - Achat de marchandises - taux reduit;;5936,73;NA;F0012;FA202512-0213
VE202500001;04/12/2025;VE;401100;BONNEAU - Vente de marchandises;9408,27;;NA;C0007;FV202512-0001
VE202500001;04/12/2025;VE;702000;Vente de marchandises;;8041,26;S17;C0007;FV202512-0001
VE202500001;04/12/2025;VE;461411;TVA collectee 17%;;1125,78;NA;C0007;FV202512-0001
VE202500020;04/12/2025;VE;401100;BARTHELEMY S.A.S. - Vente de marchandises;3279,92;;NA;C0005;FV202512-0020
VE202500020;04/12/2025;VE;702000;Vente de marchandises;;2803,35;S17;C0005;FV202512-0020
VE202500020;04/12/2025;VE;461411;TVA collectee 17%;;476,57;NA;C0005;FV202512-0020
VE202500034;04/12/2025;VE;401100;LECLERCQ S.A.S. - Prestation de services;3728,70;;NA;C0020;FV202512-0034
VE202500034;04/12/2025;VE;704000;Prestation de services;;3186,92;S17;C0020;FV202512-0034
VE202500034;04/12/2025;VE;461411;TVA collectee 17%;;541,78;NA;C0020;FV202512-0034
VE202500293;04/12/2025;VE;401100;BONNEAU - Vente de marchandises;13476,60;;NA;C0007;FV202512-0293
VE202500293;04/12/2025;VE;702000;Vente de marchandises;;11518,46;S17;C0007;FV202512-0293
VE202500293;04/12/2025;VE;461411;TVA collectee 17%;;1958,14;NA;C0007;FV202512-0293
AC202500208;05/12/2025;AC;611000;Loyer du mois;3212,50;;A0;F0007;FA202512-0208
AC202500208;05/12/2025;AC;441100;BOUTIN SARL - Loyer du mois;;3200,00;NA;F0007;FA202512-0208
AC202500047;08/12/2025;AC;601000;Achat de matieres premieres;4352,90;;A17;F0007;FA202512-0047
AC202500047;08/12/2025;AC;421611;TVA deductible 17%;739,99;;NA;F0007;FA202512-0047
AC202500047;08/12/2025;AC;441100;BOUTIN SARL - Achat de matieres premieres;;5092,89;NA;F0007;FA202512-0047
AC202500225;08/12/2025;AC;616200;Frais de restaurant;281,96;;A3;F0012;FA202512-0225
AC202500225;08/12/2025;AC;421614;TVA deductible 3%;8,46;;NA;F0012;FA202512-0225
AC202500225;08/12/2025;AC;441100;GRÉGOIRE - Frais de restaurant;;290,42;NA;F0012;FA202512-0225
BQ202500409;08/12/2025;BQ;441100;ROCHE SARL - reglement;7911,04;;NA;F0009;FA202510-0199
BQ202500409;08/12/2025;BQ;511100;Paiement FA202510-0199;;7911,04;NA;F0009;FA202510-0199
BQ202500419;08/12/2025;BQ;441100;GRÉGOIRE - reglement;1678,30;;NA;F0012;FA202511-0217
BQ202500419;08/12/2025;BQ;511100;Paiement FA202511-0217;;1678,30;NA;F0012;FA202511-0217
VE202500209;08/12/2025;VE;401100;DIAZ PETITJEAN ET FILS - Prestation de services;5959,48;;NA;C0017;FV202512-0209
VE202500209;08/12/2025;VE;704000;Prestation de services;;5093,57;S17;C0017;FV202512-0209
VE202500209;08/12/2025;VE;461411;TVA collectee 17%;;865,91;NA;C0017;FV202512-0209
AC202500165;09/12/2025;AC;606000;Achat de marchandises;10607,17;;A17;F0011;FA202512-0165
AC202500165;09/12/2025;AC;421611;TVA deductible 17%;1803,22;;NA;F0011;FA202512-0165
AC202500165;09/12/2025;AC;441100;GUIBERT S.A. - Achat de marchandises;;12410,39;NA;F0011;FA202512-0165
BQ202500039;09/12/2025;BQ;511100;Encaissement FV202510-0046;874,05;;NA;C0028;FV202510-0046
BQ202500039;09/12/2025;BQ;401100;PARENT - reglement;;874,05;NA;C0028;FV202510-0046
BQ202500223;09/12/2025;BQ;511100;Encaissement FV202510-0272;1247,38;;NA;C0014;FV202510-0272
BQ202500223;09/12/2025;BQ;401100;BONNIN SA - reglement;;1247,38;NA;C0014;FV202510-0272
BQ202500379;09/12/2025;BQ;441100;GRONDIN - reglement;853,80;;NA;F0020;FA202510-0161
BQ202500379;09/12/2025;BQ;511100;Paiement FA202510-0161;;853,80;NA;F0020;FA202510-0161
AC202500037;10/12/2025;AC;616200;Frais de restaurant;83,41;;A3;F0009;FA202512-0037
AC202500037;10/12/2025;AC;421614;TVA deductible 3%;2,50;;NA;F0009;FA202512-0037
AC202500037;10/12/2025;AC;441100;ROCHE SARL - Frais de restaurant;;85,91;NA;F0009;FA202512-0037
BQ202500429;10/12/2025;BQ;441100;GRÉGOIRE - reglement;1312,16;;NA;F0012;FA202511-0229
BQ202500429;10/12/2025;BQ;511100;Paiement FA202511-0229;;1312,16;NA;F0012;FA202511-0229
VE202500052;10/12/2025;VE;401100;ADAM VERDIER ET FILS - Vente de produits finis;3752,35;;NA;C0016;FV202512-0052
VE202500052;10/12/2025;VE;705000;Vente de produits finis;;3207,14;S17;C0016;FV202512-0052
VE202500052;10/12/2025;VE;461411;TVA collectee 17%;;545,21;NA;C0016;FV202512-0052
VE202500222;10/12/2025;VE;401100;BARTHELEMY S.A.S. - Prestation de services;854,05;;NA;C0005;FV202512-0222
VE202500222;10/12/2025;VE;704000;Prestation de services;;729,96;S17;C0005;FV202512-0222
VE202500222;10/12/2025;VE;461411;TVA collectee 17%;;124,09;NA;C0005;FV202512-0222
BQ202500228;11/12/2025;BQ;511100;Encaissement FV202511-0278;8931,99;;NA;C0028;FV202511-0278
BQ202500228;11/12/2025;BQ;401100;PARENT - reglement;;8931,99;NA;C0028;FV202511-0278
BQ202500357;12/12/2025;BQ;441100;BOUTIN SARL - reglement;750,73;;NA;F0007;FA202510-0131
BQ202500357;12/12/2025;BQ;511100;Paiement FA202510-0131;;750,73;NA;F0007;FA202510-0131
VE202500008;12/12/2025;VE;401100;FAIVRE LELEU ET FILS - Vente de marchandises - taux reduit;2921,57;;NA;C0003;FV202512-0008
VE202500008;12/12/2025;VE;702000;Vente de marchandises - taux reduit;;2705,16;S8;C0003;FV202512-0008
VE202500008;12/12/2025;VE;461413;TVA collectee 8%;;216,41;NA;C0003;FV202512-0008
VE202500129;12/12/2025;VE;401100;HENRY - Prestation de services;4616,68;;NA;C0010;FV202512-0129
VE202500129;12/12/2025;VE;704000;Prestation de services;;3945,88;S17;C0010;FV202512-0129
VE202500129;12/12/2025;VE;461411;TVA collectee 17%;;670,80;NA;C0010;FV202512-0129
VE202500131;12/12/2025;VE;401100;DIAZ PETITJEAN ET FILS - Prestation de services;2942,29;;NA;C0017;FV202512-0131
VE202500131;12/12/2025;VE;704000;Prestation de services;;2514,78;S17;C0017;FV202512-0131
VE202500131;12/12/2025;VE;461411;TVA collectee 17%;;427,51;NA;C0017;FV202512-0131
BQ202500106;14/12/2025;BQ;511100;Encaissement FV202510-0122;4334,55;;NA;C0002;FV202510-0122
BQ202500106;14/12/2025;BQ;401100;JOLY S.A.R.L. - reglement;;4334,55;NA;C0002;FV202510-0122
BQ202500131;14/12/2025;BQ;511100;Encaissement FV202511-0150;711,51;;NA;C0016;FV202511-0150
BQ202500131;14/12/2025;BQ;401100;ADAM VERDIER ET FILS - reglement;;711,51;NA;C0016;FV202511-0150
BQ202500286;15/12/2025;BQ;441100;GRONDIN - reglement;5037,10;;NA;F0020;FA202511-0045
BQ202500286;15/12/2025;BQ;511100;Paiement FA202511-0045;;5037,10;NA;F0020;FA202511-0045
BQ202500085;16/12/2025;BQ;511100;Encaissement FV202511-0095;2976,57;;NA;C0008;FV202511-0095
BQ202500085;16/12/2025;BQ;401100;BOUTIN DUMAS ET FILS - reglement;;2976,57;NA;C0008;FV202511-0095
BQ202500224;16/12/2025;BQ;511100;Encaissement FV202510-0273;5105,89;;NA;C0003;FV202510-0273
BQ202500224;16/12/2025;BQ;401100;FAIVRE LELEU ET FILS - reglement;;5105,89;NA;C0003;FV202510-0273
VE202500093;16/12/2025;VE;401100;LESAGE - Prestation de services;3181,94;;NA;C0024;FV202512-0093
VE202500093;16/12/2025;VE;704000;Prestation de services;;2719,61;S17;C0024;FV202512-0093
VE202500093;16/12/2025;VE;461411;TVA collectee 17%;;462,33;NA;C0024;FV202512-0093
VE202500186;16/12/2025;VE;401100;BRUNEAU S.A.S. - Vente de marchandises - taux reduit;2678,80;;NA;C0022;FV202512-0186
VE202500186;16/12/2025;VE;702000;Vente de marchandises - taux reduit;;2480,37;S8;C0022;FV202512-0186
VE202500186;16/12/2025;VE;461413;TVA collectee 8%;;198,43;NA;C0022;FV202512-0186
VE202500186;16/12/2025;VE;748000;Ligne sans montant;;;NA;C0022;FV202512-0186
VE202500231;16/12/2025;VE;401100;BRUNEAU S.A.S. - Vente de marchandises;1477,53;;NA;C0022;FV202512-0231
VE202500231;16/12/2025;VE;702000;Vente de marchandises;;1262,85;S17;C0022;FV202512-0231
VE202500231;16/12/2025;VE;461411;TVA collectee 17%;;214,68;NA;C0022;FV202512-0231
BQ202500199;17/12/2025;BQ;511100;Encaissement FV202510-0236;9601,71;;NA;C0013;FV202510-0236
BQ202500199;17/12/2025;BQ;401100;AUGER - reglement;;9601,71;NA;C0013;FV202510-0236
VE202500243;17/12/2025;VE;401100;COLLET - Prestation intracommunautaire;3912,05;;NA;C0023;FV202512-0243
VE202500243;17/12/2025;VE;704000;Prestation intracommunautaire;;3912,05;SIC;C0023;FV202512-0243
BQ202500406;18/12/2025;BQ;441100;LEGRAND BOURDON ET FILS - reglement;2940,39;;NA;F0015;FA202511-0196
BQ202500406;18/12/2025;BQ;511100;Paiement FA202511-0196;;2940,39;NA;F0015;FA202511-0196
BQ202500440;18/12/2025;BQ;441100;ROCHE SARL - reglement;1291,72;;NA;F0009;FA202510-0246
BQ202500440;18/12/2025;BQ;511100;Paiement FA202510-0246;;1291,72;NA;F0009;FA202510-0246
BQ202500161;19/12/2025;BQ;511100;Encaissement FV202510-0187;5143,00;;NA;C0017;FV202510-0187
BQ202500161;19/12/2025;BQ;401100;DIAZ PETITJEAN ET FILS - reglement;;5143,00;NA;C0017;FV202510-0187
BQ202500438;19/12/2025;BQ;441100;BOURDON S.A.R.L. - reglement;3997,66;;NA;F0004;FA202510-0242
BQ202500438;19/12/2025;BQ;511100;Paiement FA202510-0242;;3997,66;NA;F0004;FA202510-0242
VE202500174;19/12/2025;VE;401100;COLLET - Vente de marchandises;3133,60;;NA;C0023;FV202512-0174
VE202500174;19/12/2025;VE;702000;Vente de marchandises;;2678,29;S17;C0023;FV202512-0174
VE202500174;19/12/2025;VE;461411;TVA collectee 17%;;455,31;NA;C0023;FV202512-0174
VE202500258;19/12/2025;VE;401100;LOUIS PAYET S.A. - Vente de marchandises - taux reduit;6500,41;;NA;C0019;FV202512-0258
VE202500258;19/12/2025;VE;702000;Vente de marchandises - taux reduit;;6018,90;S8;C0019;FV202512-0258
VE202500258;19/12/2025;VE;461413;TVA collectee 8%;;481,51;NA;C0019;FV202512-0258
BQ202500076;21/12/2025;BQ;511100;Encaissement FV202510-0086;1698,99;;NA;C0007;FV202510-0086
BQ202500076;21/12/2025;BQ;401100;BONNEAU - reglement;;1698,99;NA;C0007;FV202510-0086
BQ202500198;21/12/2025;BQ;511100;Encaissement FV202511-0235;6318,21;;NA;C0014;FV202511-0235
BQ202500198;21/12/2025;BQ;401100;BONNIN SA - reglement;;6318,21;NA;C0014;FV202511-0235
BQ202500096;22/12/2025;BQ;511100;Encaissement FV202511-0108;7152,58;;NA;C0019;FV202511-0108
BQ202500096;22/12/2025;BQ;401100;LOUIS PAYET S.A. - reglement;;7152,58;NA;C0019;FV202511-0108
BQ202500374;22/12/2025;BQ;441100;ALVES - reglement;1989,05;;NA;F0002;FA202511-0156
BQ202500374;22/12/2025;BQ;511100;Paiement FA202511-0156;;1989,05;NA;F0002;FA202511-0156
VE202500114;22/12/2025;VE;401100;BOUTIN DUMAS ET FILS - Prestation de services;6725,07;;NA;C0008;FV202512-0114
VE202500114;22/12/2025;VE;704000;Prestation de services;;5747,92;S17;C0008;FV202512-0114
VE202500114;22/12/2025;VE;461411;TVA collectee 17%;;977,15;NA;C0008;FV202512-0114
BQ202500057;23/12/2025;BQ;511100;Encaissement FV202511-0067;3288,04;;NA;C0022;FV202511-0067
BQ202500057;23/12/2025;BQ;401100;BRUNEAU S.A.S. - reglement;;3288,04;NA;C0022;FV202511-0067
BQ202500333;23/12/2025;BQ;441100;LEGRAND BOURDON ET FILS - reglement;2449,20;;NA;F0015;FA202511-0102
BQ202500333;23/12/2025;BQ;511100;Paiement FA202511-0102;;2449,20;NA;F0015;FA202511-0102
AC202500101;24/12/2025;AC;614300;Abonnements logiciels;1202,64;;A17;F0006;FA202512-0101
AC202500101;24/12/2025;AC;421611;TVA deductible 17%;204,45;;NA;F0006;FA202512-0101
AC202500101;24/12/2025;AC;441100;GILLES CLERC SARL - Abonnements logiciels;;1407,09;NA;F0006;FA202512-0101
BQ202500326;24/12/2025;BQ;441100;GRONDIN - reglement;6707,60;;NA;F0020;FA202510-0091
BQ202500326;24/12/2025;BQ;511100;Paiement FA202510-0091;;6707,60;NA;F0020;FA202510-0091
VE202500057;24/12/2025;VE;401100;HENRY - Vente de produits finis;2420,26;;NA;C0010;FV202512-0057
VE202500057;24/12/2025;VE;705000;Vente de produits finis;;2068,60;S17;C0010;FV202512-0057
VE202500057;24/12/2025;VE;461411;TVA collectee 17%;;351,66;NA;C0010;FV202512-0057
VE202500265;24/12/2025;VE;401100;BRUNEAU S.A.S. - Prestation intracommunautaire;10809,82;;NA;C0022;FV202512-0265
VE202500265;24/12/2025;VE;704000;Prestation intracommunautaire;;10809,82;SIC;C0022;FV202512-0265
BQ202500287;25/12/2025;BQ;441100;BOURDON S.A.R.L. - reglement;635,87;;NA;F0004;FA202510-0046
BQ202500287;25/12/2025;BQ;511100;Paiement FA202510-0046;;635,87;NA;F0004;FA202510-0046
OD202500012;25/12/2025;OD;621000;Salaires bruts 12/2025;24294,77;;NA;;PAIE-12
OD202500012;25/12/2025;OD;622000;Charges patronales 12/2025;3158,32;;NA;;PAIE-12
OD202500012;25/12/2025;OD;462000;Cotisations CCSS;;6195,17;NA;;PAIE-12
OD202500012;25/12/2025;OD;471000;Net a payer;;21257,92;NA;;PAIE-12
VE202500245;25/12/2025;VE;401100;FONTAINE LE ROUX SARL - Vente de marchandises;1478,14;;NA;C0006;FV202512-0245
VE202500245;25/12/2025;VE;702000;Vente de marchandises;;1263,37;S17;C0006;FV202512-0245
